150	102	15300	17	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"Calc. O"	"Total"
0	-8.4286	-3.9151	65	41	6065	0.2994192	-0.0361773	54.95792	2.252196	4.210664E-02	42.52917	-0.0106962	0.2024955	0.1755622	0	60.56907
0	-8.4276	-3.9151	66	41	6066	0.1653816	-1.647697E-02	55.33447	2.19354	1.737201E-02	42.44745	-0.0181753	0.1140428	0.1060295	0	60.53057
0	-8.4266	-3.9151	67	41	6067	0.1399127	-5.210395E-02	55.16079	2.299926	4.220976E-02	42.86684	-2.590975E-02	8.361206E-02	0.2237462	0	60.75877
0	-8.4256	-3.9151	68	41	6068	8.635028E-02	-2.763845E-02	55.92151	2.300501	0.040464	42.70382	-0.0488775	8.481495E-02	0.1066904	0	61.11174
0	-8.4246	-3.9151	69	41	6069	0.1233305	-3.128413E-02	56.18983	2.147361	3.838708E-02	41.74043	-4.937942E-02	0.1131045	0.1523588	0	60.80585
0	-8.4236	-3.9151	70	41	6070	9.406629E-02	-7.278924E-03	55.44002	2.242263	4.734233E-02	42.77488	-2.627495E-02	0.1421209	0.2931713	0	60.9803
0	-8.4226	-3.9151	71	41	6071	0.1064844	-2.965522E-02	55.51291	2.140996	2.254316E-02	42.19151	-4.929208E-02	0.1131197	0.1759765	0	60.51003
0	-8.4216	-3.9151	72	41	6072	0.1166919	-2.397748E-02	55.75488	2.319206	6.722865E-02	42.51517	-2.540518E-02	-6.355488E-02	0.1082564	0	60.85641
0	-8.4206	-3.9151	73	41	6073	9.502609E-02	-2.433142E-02	55.6431	2.190433	4.597083E-02	43.31823	-2.549005E-02	-0.124398	0.2493342	0	61.03515
0	-8.4196	-3.9151	74	41	6074	5.856315E-02	-4.072827E-02	55.67482	2.312464	4.571847E-02	42.57634	1.262593E-02	2.408933E-02	0.2477628	0	60.96944
0	-8.4186	-3.9151	75	41	6075	4.707429E-02	-1.379371E-02	54.63275	2.418721	0.0584604	41.71191	-1.754905E-02	-2.617164E-03	-3.287103E-02	0	59.70284
0	-8.4176	-3.9151	76	41	6076	7.673621E-02	-2.135705E-02	55.36263	2.23107	0.0385334	41.90675	-3.379198E-02	8.373728E-02	0.1764786	0	60.35709
0	-8.4166	-3.9151	77	41	6077	8.400895E-02	-3.633086E-03	56.06557	2.019514	3.168715E-02	43.36726	-4.880216E-02	-0.0648854	0.2015593	0	61.18124
0	-8.4156	-3.9151	78	41	6078	0.1007992	-3.455749E-02	56.16851	2.081368	5.622452E-02	42.40116	-0.0107254	0.1136396	0.1526568	0	61.0345
0	-8.4146	-3.9151	79	41	6079	9.249417E-02	-2.791732E-02	56.46935	1.959461	2.430596E-02	41.66812	-1.843126E-02	2.423027E-02	0.106029	0	60.65676
0	-8.4136	-3.9151	80	41	6080	0.1046661	-2.497066E-02	56.39804	2.229724	2.753429E-02	40.64096	-1.902148E-02	0.1421523	0.2221636	0	60.63795
0	-8.4126	-3.9151	81	41	6081	0.1720106	4.501507E-02	55.3396	2.540601	4.369858E-02	41.40282	-1.097415E-02	0.1425831	0.3170444	0	60.6993
0	-8.4116	-3.9151	82	41	6082	0.1514065	-0.013139	56.45536	2.34183	1.738309E-02	42.43717	-2.704888E-03	-5.059677E-03	0.224902	0	61.47709
0	-8.4106	-3.9151	83	41	6083	3.455498E-02	-3.331964E-02	55.28142	2.119931	2.415781E-02	42.15204	1.199137E-02	0.1416513	0.3161606	0	60.44064
0	-8.4096	-3.9151	84	41	6084	5.999883E-02	1.637067E-03	55.58726	2.34655	4.213458E-02	41.52119	-0.0182334	8.496629E-02	0.106525	0	60.42206
0	-8.4086	-3.9151	85	41	6085	4.187633E-02	-2.742024E-03	55.71275	2.359288	7.258012E-02	42.14214	-5.615975E-02	-9.284306E-02	0.085232	0	60.62982
0	-8.4076	-3.9151	86	41	6086	6.126725E-02	-4.016257E-02	55.77345	2.276385	3.892696E-02	42.96038	-1.764335E-02	2.682911E-02	3.733291E-02	0	60.97681
0	-8.4066	-3.9151	87	41	6087	4.840518E-02	-0.0300649	55.37164	2.153367	4.369668E-02	42.29828	1.976176E-02	8.184223E-02	0.3872372	0	60.64314
0	-8.4056	-3.9151	88	41	6088	0.0265925	-4.088351E-02	55.7456	2.05493	2.612091E-02	42.06302	-3.383204E-02	0.144202	0.0819504	0	60.44608
0	-8.4046	-3.9151	89	41	6089	6.777418E-02	-0.0227301	55.54885	2.290167	3.147933E-02	41.4864	-3.370852E-02	2.468477E-02	0.1772616	0	60.30412
0	-8.4036	-3.9151	90	41	6090	8.084363E-02	-3.934457E-02	56.1923	2.278244	3.499002E-02	42.5721	-3.382453E-02	2.375365E-02	0.3182087	0	61.34497
0	-8.4026	-3.9151	91	41	6091	1.749824E-02	-4.815814E-02	55.61068	2.275312	6.109416E-02	41.26986	-2.701412E-02	0.2905475	0.3147598	0	60.5765
0	-8.4016	-3.9151	92	41	6092	3.584917E-02	-1.898917E-02	55.89774	2.286442	3.291435E-02	42.43272	-0.0344784	0.2910416	0.3387866	0	61.31621
0	-8.4006	-3.9151	93	41	6093	3.629014E-02	-3.136389E-02	55.68556	2.118662	4.385132E-02	42.49289	-2.619208E-02	-3.666744E-02	0.3652462	0	60.77321
0	-8.3996	-3.9151	94	41	6094	5.815728E-02	-1.753863E-02	56.11523	2.246197	6.540871E-02	42.19935	-4.092007E-02	-0.123502	0.1556671	0	60.86096
0	-8.3986	-3.9151	95	41	6095	3.760479E-02	-2.855661E-02	55.69471	2.361759	6.191124E-02	41.76239	-9.994747E-03	-9.283765E-02	8.518279E-02	0	60.44389
0	-8.3976	-3.9151	96	41	6096	8.208661E-02	-3.235911E-02	55.59541	2.263542	5.113037E-02	42.10865	-0.0257782	-0.0345897	0.2016528	0	60.57632
0	-8.3966	-3.9151	97	41	6097	0.1024598	-5.043515E-02	56.08819	2.297088	2.441322E-02	42.19164	3.567325E-02	0.1449115	0.1297043	0	61.08642
0	-8.3956	-3.9151	98	41	6098	0.1080522	-4.212881E-02	55.8524	2.182797	5.471281E-02	42.46486	-2.573246E-02	2.571792E-02	0.1307582	0	60.83545
0	-8.3946	-3.9151	99	41	6099	3.770921E-02	-2.615296E-02	56.14295	2.210152	5.624975E-02	41.76757	-3.378088E-02	2.466156E-02	0.2007685	0	60.80008
0	-8.3936	-3.9151	100	41	6100	0.1123857	-0.0100868	56.09358	2.308344	0.0668001	41.58417	-1.083749E-02	5.399203E-02	0.2709963	0	60.93225
0	-8.3926	-3.9151	101	41	6101	6.231469E-02	-2.439046E-02	56.59193	2.276962	6.344558E-02	42.13957	-2.74337E-03	-6.470381E-02	0.2489591	0	61.34725
0	-8.3916	-3.9151	102	41	6102	6.357151E-02	1.177898E-03	55.23893	2.13717	0.0457428	42.47159	-2.882967E-03	5.426417E-02	0.2475443	0	60.48386
0	-8.3906	-3.9151	103	41	6103	0.1023903	-2.973999E-02	55.81407	2.361613	2.960321E-02	42.26893	4.546433E-03	0.1133433	0.3410654	0	61.14747
0	-8.3896	-3.9151	104	41	6104	0.1335058	-2.158259E-02	56.17447	2.427917	3.509711E-02	43.27959	1.262294E-02	8.415317E-02	0.3654671	0	61.93654
0	-8.3886	-3.9151	105	41	6105	9.869469E-02	-2.792835E-02	56.22466	2.348581	2.436391E-02	42.32672	4.732316E-03	-5.921473E-03	0.3657851	0	61.36671
0	-8.3876	-3.9151	106	41	6106	6.697944E-02	-2.441867E-02	55.79502	2.298293	2.462555E-02	43.29043	-1.792786E-02	0.1761439	8.321907E-02	0	61.32241
0	-8.3866	-3.9151	107	41	6107	0.1103442	-2.008973E-02	55.40545	2.221266	2.599346E-02	41.8059	-3.417281E-02	0.1431116	0.293435	0	60.48815
0	-8.3856	-3.9151	108	41	6108	9.780558E-02	-1.933327E-02	55.13442	2.168839	5.490029E-02	42.76614	-2.553415E-02	2.646793E-02	0.1076327	0	60.42995
0	-8.3846	-3.9151	109	41	6109	9.362954E-02	-1.871521E-02	55.38144	2.228797	4.032465E-02	43.23672	-3.403778E-02	5.266885E-02	0.4823102	0	61.19449
0	-8.3836	-3.9151	110	41	6110	9.384263E-02	-5.041499E-02	55.66429	2.263765	5.285717E-02	42.41909	-4.911542E-02	0.1151709	0.1770753	0	60.85495
0	-8.3826	-3.9151	111	41	6111	0.1612788	-3.290087E-02	55.76013	2.15438	5.990497E-02	42.58563	-2.610975E-02	0.1746422	0.1763526	0	60.99518
0	-8.3816	-3.9151	112	41	6112	0.2312529	-1.232281E-02	55.69173	2.343982	4.359248E-02	41.93564	-5.761124E-02	0.4125268	0.2210187	0	61.1094
0	-8.3806	-3.9151	113	41	6113	0.3360452	-3.840393E-02	55.07173	2.159739	5.086816E-02	42.72704	4.325424E-03	0.1417958	0.4811797	0	60.88403
0	-8.3796	-3.9151	114	41	6114	0.4173763	-1.738738E-02	55.33691	2.275273	4.890961E-02	41.98923	-7.316115E-02	0.2313876	0.4568783	0	60.94044
0	-8.3786	-3.9151	115	41	6115	0.4640395	-0.0288032	55.46394	2.344129	5.602461E-02	42.16119	1.177171E-02	0.1409762	0.5985246	0	61.27503
0	-8.3776	-3.9151	116	41	6116	0.7664774	-2.643389E-02	55.06584	2.470212	6.347456E-02	42.03963	-4.939102E-02	-6.621203E-03	0.5304311	0	61.0053
0	-8.3766	-3.9151	117	41	6117	2.455107	-3.530041E-02	53.51091	2.764189	6.381223E-02	39.90577	-1.791885E-02	-3.442857E-02	0.4380209	0	59.95104
0	-8.3756	-3.9151	118	41	6118	13.29704	0.0669724	44.98643	1.974481	4.963881E-02	33.85683	1.572402E-02	9.283827E-04	0.2300197	0	55.41049
0	-8.3746	-3.9151	119	41	6119	34.7781	4.192851E-02	30.83058	1.123043	3.724176E-02	23.67927	-2.580188E-02	-0.1020707	-1.405628E-02	0	49.70089
0	-8.3736	-3.9151	120	41	6120	61.12349	0.1004076	15.56683	0.2000543	1.114149E-02	12.45242	0.0479233	-5.296723E-02	5.100636E-02	0	45.42019
0	-8.3726	-3.9151	121	41	6121	84.98245	0.1278803	3.445071	0.0667818	1.612651E-03	3.429519	4.093159E-02	-5.673194E-02	-8.910933E-02	0	43.71965
0	-8.3716	-3.9151	122	41	6122	93.95078	2.354258E-02	0.7070317	-3.609469E-02	-6.817951E-03	0.4861233	-0.0251326	-0.2543387	-0.1495284	0	44.24957
0	-8.3706	-3.9151	123	41	6123	95.07756	-2.314487E-02	0.2308643	-6.428823E-02	-1.322447E-03	0.1357614	-5.230132E-02	8.69311E-03	-0.1069089	0	44.48197
0	-8.3696	-3.9151	124	41	6124	95.87167	-2.687082E-02	0.1496994	1.302574E-03	-0.0129612	3.395375E-02	-2.546242E-02	-0.1373959	-8.100867E-02	0	44.71072
0	-8.3686	-3.9151	125	41	6125	95.27422	-1.149121E-02	0.1488381	4.249207E-02	-2.324724E-02	-1.060557E-02	1.751973E-02	8.342929E-03	-6.029041E-02	0	44.61074
0	-8.3676	-3.9151	126	41	6126	95.72196	-3.763417E-02	0.1172607	4.029024E-04	-1.316468E-02	-5.433161E-02	-1.714438E-02	-7.971289E-02	-3.574763E-02	0	44.6626
0	-8.3666	-3.9151	127	41	6127	95.20145	-2.564692E-02	0.1243533	0.0312211	-9.132551E-03	-1.031059E-02	-8.319867E-03	1.008699E-02	-0.1526415	0	44.46596
0	-8.3656	-3.9151	128	41	6128	95.47453	-0.0291119	9.896309E-02	-6.488939E-02	-3.32217E-03	-1.054916E-02	-3.486252E-02	-8.066397E-02	1.030459E-02	0	44.53407
0	-8.3646	-3.9151	129	41	6129	95.33252	-1.565119E-02	9.914674E-02	7.234698E-02	-0.0231564	6.282963E-02	-3.470622E-02	-5.024008E-02	-3.602735E-02	0	44.61182
0	-8.3636	-3.9151	130	41	6130	95.82492	-1.791135E-02	7.350802E-02	1.825827E-02	-2.286962E-02	-9.91914E-03	-7.86848E-03	-7.740094E-02	-0.1510565	0	44.62613
0	-8.3626	-3.9151	131	41	6131	95.09079	-3.610769E-02	9.364881E-02	4.744154E-02	-3.245242E-03	-6.902391E-02	-1.723206E-02	9.421886E-03	-0.1063528	0	44.41785
0	-8.3616	-3.9151	132	41	6132	94.60201	-4.014979E-02	9.392723E-02	4.934173E-02	-7.125613E-03	7.748433E-02	-0.0344952	-4.903094E-02	-0.1053931	0	44.19316
0	-8.3606	-3.9151	133	41	6133	94.92974	-3.162477E-02	8.540004E-02	-4.06431E-03	-2.710862E-02	-2.505491E-02	-8.456755E-03	-7.957338E-02	-3.567114E-02	0	44.27118
0	-8.3596	-3.9151	134	41	6134	95.3789	-1.421214E-02	3.113661E-02	4.643545E-02	7.239886E-04	-2.508984E-02	-3.473572E-02	9.204348E-03	-8.311158E-02	0	44.55583
0	-8.3586	-3.9151	135	41	6135	94.73363	-3.307509E-02	5.067517E-02	-1.335354E-02	-1.716935E-02	-5.436347E-02	-2.595713E-02	-4.985562E-02	-5.921997E-02	0	44.1399
0	-8.3576	-3.9151	136	41	6136	95.25179	-1.443821E-02	0.0642042	9.590489E-02	-1.476496E-02	-2.437519E-02	-0.0163519	-0.1652714	-0.126274	0	44.37595
0	-8.3566	-3.9151	137	41	6137	94.55818	-4.194462E-02	6.443954E-02	5.287467E-02	5.218861E-03	-9.646323E-03	-7.483029E-03	-0.2239372	-0.1254274	0	43.97294
0	-8.3556	-3.9151	138	41	6138	95.40473	-1.609831E-02	0.0432477	3.330632E-02	-1.282686E-02	-2.445005E-02	-2.519747E-02	-0.1657797	-0.1032611	0	44.38644
0	-8.3546	-3.9151	139	41	6139	94.47478	-1.827686E-02	3.686637E-02	4.844134E-04	-0.0111855	-2.505764E-02	-4.339513E-02	-7.939236E-02	-3.554886E-02	0	44.03861
0	-8.3536	-3.9151	140	41	6140	94.7327	-3.495491E-02	2.257986E-02	4.099224E-02	-9.354421E-03	-0.0106561	-5.329281E-05	3.811451E-02	-6.052209E-02	0	44.28376
0	-8.3526	-3.9151	141	41	6141	94.9004	-4.737954E-02	3.165199E-02	2.347931E-02	-2.299249E-02	-1.015581E-02	-3.437855E-02	-0.1377785	-3.445689E-02	0	44.18873
0	-8.3516	-3.9151	142	41	6142	95.12078	-2.396121E-02	4.692856E-02	1.950074E-02	-1.702755E-02	-1.014686E-02	-1.691084E-02	-0.1081158	-5.807557E-02	0	44.33089
0	-8.3506	-3.9151	143	41	6143	94.67934	-2.890267E-02	-3.647669E-03	1.891166E-02	-1.725995E-02	-1.055357E-02	-2.614085E-02	-0.1101387	5.747682E-02	0	44.17767
0	-8.3496	-3.9151	144	41	6144	94.93459	-2.659553E-02	1.797417E-02	7.945963E-02	-1.893035E-02	-1.000878E-02	-2.547333E-02	-0.1668332	-3.377318E-02	0	44.24696
0	-8.3486	-3.9151	145	41	6145	94.81602	-0.0399703	2.201976E-02	-3.821371E-02	-1.699753E-02	-1.011731E-02	6.122431E-04	1.140204E-02	-0.1987884	0	44.09211
0	-8.3476	-3.9151	146	41	6146	94.85704	-7.090381E-03	-3.889977E-03	0.0415988	-1.280843E-02	4.88865E-03	-3.390076E-02	-7.609411E-02	-0.1970498	0	44.1162
0	-8.3466	-3.9151	147	41	6147	95.11568	-4.438785E-02	8.161716E-03	0.0298606	4.926485E-03	4.611929E-03	-5.177167E-02	-0.1970429	1.283683E-02	0	44.298
0	-8.3456	-3.9151	148	41	6148	95.01334	-3.298925E-02	4.400387E-02	-2.093781E-04	-1.512118E-02	-1.027202E-02	-8.347546E-03	-0.1386166	1.172363E-02	0	44.2923
0	-8.3446	-3.9151	149	41	6149	95.7045	-2.452834E-02	3.493644E-03	-1.540393E-02	-9.21708E-03	-0.0543895	-3.470622E-02	9.509975E-03	-8.308372E-02	0	44.59778
0	-8.3436	-3.9151	150	41	6150	95.0386	-1.964381E-02	2.329322E-02	-0.1012115	-1.507126E-02	-2.484814E-02	-4.319983E-02	-7.854232E-02	-8.185279E-02	0	44.14742
0	-8.4926	-3.9141	1	42	6151	33.45578	7.576576	0.1273972	0.8323945	0.134258	-3.156303E-03	0.1237738	-7.287001E-02	1.893633E-02	0	21.26704
0	-8.4916	-3.9141	2	42	6152	33.12901	7.865745	0.0416793	0.992572	0.1222561	-4.322965E-03	5.827028E-02	6.788959E-02	8.308686E-02	0	21.52364
0	-8.4906	-3.9141	3	42	6153	33.32405	7.857737	4.434262E-02	0.9454628	0.1421408	-2.821163E-02	-0.0114813	-0.1283311	2.223202E-02	0	21.32703
0	-8.4896	-3.9141	4	42	6154	33.39877	7.987054	0.1407999	0.8609737	0.1154679	-2.896142E-02	7.565698E-02	-1.460883E-02	-5.206709E-03	0	21.50582
0	-8.4886	-3.9141	5	42	6155	33.5472	7.906101	7.317567E-02	0.9487894	0.1223388	2.442774E-02	0.1741959	-0.1809729	-8.910941E-02	0	21.42202
0	-8.4876	-3.9141	6	42	6156	33.41877	7.92977	4.930877E-02	0.8703448	0.1258471	-3.038428E-02	7.388575E-02	3.644384E-02	0.1515039	0	21.61099
0	-8.4866	-3.9141	7	42	6157	33.27275	7.922508	8.479858E-02	0.8092855	0.1551943	1.019835E-02	0.0683509	1.814023E-02	-0.1195158	0	21.30051
0	-8.4856	-3.9141	8	42	6158	32.80865	7.747503	6.575068E-02	0.8647584	0.145117	-0.0165451	5.903274E-02	-7.556354E-02	0.1101941	0	21.11064
0	-8.4846	-3.9141	9	42	6159	32.95788	7.981313	4.817374E-02	0.8190499	0.1251353	-1.556545E-02	-1.175148E-02	-1.143547E-02	-7.267892E-02	0	21.11377
0	-8.4836	-3.9141	10	42	6160	33.2162	7.727031	8.319911E-02	0.9615834	0.1338593	-2.948701E-02	4.294417E-02	-4.681049E-02	0.1094727	0	21.39864
0	-8.4826	-3.9141	11	42	6161	33.05656	7.836353	6.294735E-02	0.8618586	0.1333237	-4.649239E-03	0.0898588	-2.218687E-02	0.1986811	0	21.402
0	-8.4816	-3.9141	12	42	6162	33.39915	7.615568	5.820674E-02	0.8158669	0.1574316	2.064347E-02	5.728156E-02	3.413066E-02	0.1961586	0	21.44758
0	-8.4806	-3.9141	13	42	6163	33.86444	8.086337	4.371032E-02	0.7706826	0.1402927	2.015211E-02	4.860006E-02	0.1482578	0.1925482	0	21.96682
0	-8.4796	-3.9141	14	42	6164	33.10243	8.08272	0.113422	0.8459986	7.594027E-02	-3.485212E-03	3.245367E-03	1.351451E-02	1.684842E-02	0	21.37586
0	-8.4786	-3.9141	15	42	6165	33.5669	8.044703	6.302327E-02	0.9420125	0.1420824	-2.689829E-03	-3.801319E-03	-1.194253E-02	-4.976069E-02	0	21.61512
0	-8.4776	-3.9141	16	42	6166	33.61127	7.640292	4.437636E-02	0.7706349	0.1310952	-0.0181557	1.700373E-02	9.191806E-02	0.1715328	0	21.47538
0	-8.4766	-3.9141	17	42	6167	33.63897	8.044086	0.0479049	0.8464729	0.1238454	-1.907428E-03	3.723885E-02	-0.1552131	-0.0222441	0	21.44197
0	-8.4756	-3.9141	18	42	6168	32.71092	7.92762	5.579363E-02	0.8077837	0.1254707	-2.206794E-03	9.288929E-02	-0.0379894	-0.1169868	0	20.94773
0	-8.4746	-3.9141	19	42	6169	33.94432	8.13394	0.1016033	0.7782874	0.1549752	9.705856E-03	2.759808E-02	-7.405488E-02	6.462692E-02	0	21.78477
0	-8.4736	-3.9141	20	42	6170	33.70062	8.055813	9.690537E-02	0.8187416	0.1252008	-2.727312E-03	-1.990887E-02	-0.0417707	-2.665288E-02	0	21.55622
0	-8.4726	-3.9141	21	42	6171	33.32207	7.887963	0.104469	0.8715662	0.1262006	-1.696908E-02	3.449738E-02	-1.938455E-02	0.1308944	0	21.50645
0	-8.4716	-3.9141	22	42	6172	33.02493	8.066254	9.002449E-02	0.9763443	0.1170077	3.487091E-02	2.858126E-03	-0.1650966	0.2499794	0	21.54772
0	-8.4706	-3.9141	23	42	6173	33.02643	7.992227	9.725542E-02	0.9592206	0.1252517	3.605403E-02	1.236517E-02	-0.1289826	0.0450531	0	21.36022
0	-8.4696	-3.9141	24	42	6174	32.5286	8.051872	0.106697	0.8496535	0.1339607	9.270146E-03	4.311481E-02	-7.517534E-02	0.1105031	0	21.17176
0	-8.4686	-3.9141	25	42	6175	31.8086	7.623726	9.718177E-02	0.8010697	0.1469056	-3.746368E-03	0.106842	0.1019946	-7.732902E-02	0	20.54514
0	-8.4676	-3.9141	26	42	6176	31.91094	7.785201	0.1663413	0.8026913	0.1264961	-1.926533E-02	2.356991E-02	0.3228718	7.273402E-02	0	20.99732
0	-8.4666	-3.9141	27	42	6177	30.38107	7.520252	0.2633437	0.8639447	0.1375102	0.1244009	1.926239E-02	1.577318E-02	-5.166251E-02	0	19.95695
0	-8.4656	-3.9141	28	42	6178	28.65553	7.013313	0.4040069	1.136376	0.1111291	0.108059	3.134586E-02	-2.916079E-02	0.3563446	0	19.499
0	-8.4646	-3.9141	29	42	6179	33.02934	6.000117	0.7794757	0.9665731	8.844992E-02	0.2652458	1.020446E-02	1.021036E-02	-1.000292E-02	0	20.78926
0	-8.4636	-3.9141	30	42	6180	50.7188	3.139863	0.7122934	0.3381162	3.151911E-02	0.2900792	2.034359E-02	-0.1382354	-0.0342162	0	26.46728
0	-8.4626	-3.9141	31	42	6181	90.2345	0.8852498	0.1343238	2.139384E-02	0.0122698	1.730276E-02	5.138336E-02	6.633678E-03	-8.380027E-02	0	42.80405
0	-8.4616	-3.9141	32	42	6182	96.04021	0.1432315	2.622232E-02	-4.282413E-02	-1.313379E-02	-1.061484E-02	9.072738E-03	-2.153682E-02	-0.1293909	0	44.8114
0	-8.4606	-3.9141	33	42	6183	95.84573	0.0281715	3.208731E-02	-5.529205E-03	-1.498128E-02	4.137061E-03	1.805856E-02	-0.1676994	-5.788658E-02	0	44.63721
0	-8.4596	-3.9141	34	42	6184	96.60753	-7.470069E-03	5.180972E-03	-6.218186E-03	-1.925383E-02	-1.082594E-02	8.784265E-03	-2.309389E-02	-3.723337E-02	0	45.0783
0	-8.4586	-3.9141	35	42	6185	95.63416	-7.260063E-03	2.164388E-02	-6.380042E-03	-1.475537E-02	1.902464E-02	1.073226E-03	-0.1656025	-0.1730144	0	44.41205
0	-8.4576	-3.9141	36	42	6186	95.4232	-0.0353507	1.698784E-02	2.394259E-02	-1.647112E-03	-4.041347E-02	-3.540469E-02	9.280483E-02	-3.921025E-02	0	44.63063
0	-8.4566	-3.9141	37	42	6187	95.31161	-5.194936E-03	7.064136E-03	-5.326272E-02	-9.142383E-03	3.911484E-03	-0.0170715	-0.1686007	-1.190851E-02	0	44.33196
0	-8.4556	-3.9141	38	42	6188	95.94917	-1.004294E-02	1.085413E-02	-7.824146E-04	-3.317863E-03	-3.990079E-02	-4.348891E-02	-8.144103E-02	-1.323946E-02	0	44.73154
0	-8.4546	-3.9141	39	42	6189	94.98083	-4.272807E-02	5.119889E-02	-2.962915E-02	-7.150044E-03	1.842218E-02	-1.706483E-02	-0.1093898	-8.201115E-02	0	44.20886
0	-8.4536	-3.9141	40	42	6190	95.06464	-2.743185E-02	2.584345E-02	-3.472479E-02	-1.531588E-02	-1.098933E-02	-1.104448E-04	0.0360748	-0.107428	0	44.32216
0	-8.4526	-3.9141	41	42	6191	94.93415	-2.665369E-02	3.064546E-02	5.496293E-02	-1.15652E-03	1.850228E-02	-6.052241E-02	-0.1385237	-0.0582331	0	44.25072
0	-8.4516	-3.9141	42	42	6192	94.80857	-1.00087E-03	0.0260972	3.126294E-02	-9.268261E-03	-2.537346E-02	-8.636586E-03	6.656229E-02	-0.1768231	0	44.24767
0	-8.4506	-3.9141	43	42	6193	95.13627	-1.169449E-02	6.287015E-02	-1.192208E-02	-8.891329E-03	4.326424E-03	-4.269461E-02	-0.2253343	-7.994946E-02	0	44.21101
0	-8.4496	-3.9141	44	42	6194	95.69283	-2.365184E-02	3.644626E-02	-1.394529E-02	-1.096389E-02	1.879622E-02	-8.005329E-03	-4.907788E-02	-0.1980151	0	44.51067
0	-8.4486	-3.9141	45	42	6195	95.94183	-1.815702E-02	3.904441E-02	9.81375E-03	-5.628093E-03	-2.585873E-02	-5.524102E-04	-5.484509E-02	0.1243889	0	44.91516
0	-8.4476	-3.9141	46	42	6196	95.33871	-3.804749E-03	4.697094E-02	5.114386E-02	-2.054993E-02	-2.431341E-02	-5.088926E-02	-0.1935621	-0.2184556	0	44.2435
0	-8.4466	-3.9141	47	42	6197	95.76028	-3.061176E-02	3.401882E-02	4.088629E-02	-3.456402E-03	-6.924646E-02	-2.633944E-02	6.504937E-02	-8.464091E-02	0	44.74695
0	-8.4456	-3.9141	48	42	6198	94.55615	-3.678339E-02	4.031975E-02	7.526506E-03	-1.181178E-03	-1.060139E-02	-3.445293E-02	-0.1385989	-5.832945E-02	0	44.02496
0	-8.4446	-3.9141	49	42	6199	94.82197	-3.362261E-02	6.684327E-02	7.485417E-02	-1.350492E-02	-4.032856E-02	-2.660249E-02	6.422625E-02	-0.0386167	0	44.40502
0	-8.4436	-3.9141	50	42	6200	95.31915	-1.029247E-02	6.986807E-02	-4.522081E-02	-1.737382E-02	-1.104788E-02	-2.638214E-02	0.124161	-0.1549501	0	44.49436
0	-8.4426	-3.9141	51	42	6201	95.00132	-3.005774E-02	0.0675031	0.1119436	-0.0192033	-1.081387E-02	-4.349408E-02	-8.109608E-02	-1.300674E-02	0	44.42693
0	-8.4416	-3.9141	52	42	6202	94.53001	-2.129575E-02	7.854661E-02	1.933612E-02	-5.321822E-03	-2.540186E-02	1.428007E-05	-5.150747E-02	-0.0598263	0	44.1374
0	-8.4406	-3.9141	53	42	6203	94.78002	-3.011248E-02	8.814614E-02	0.0735576	-9.312041E-03	4.728405E-02	-6.969111E-02	-5.177122E-02	-3.665794E-02	0	44.3294
0	-8.4396	-3.9141	54	42	6204	92.90479	-1.220718E-02	0.1364626	0.1569065	-3.373432E-03	3.242682E-02	3.462512E-02	6.689773E-02	-0.1768222	0	43.60429
0	-8.4386	-3.9141	55	42	6205	91.42186	3.375445E-02	0.1878769	0.1918517	4.657763E-03	0.1768121	-8.598311E-03	-0.1384607	-5.821892E-02	0	42.99041
0	-8.4376	-3.9141	56	42	6206	81.63224	0.7694979	0.7557545	0.3929959	4.236058E-03	0.3278904	-4.374769E-02	-2.015404E-02	-0.1989472	0	39.49729
0	-8.4366	-3.9141	57	42	6207	55.03957	2.684116	2.312726	0.6206688	1.262303E-02	1.674317	4.556758E-02	-0.1984392	-0.1057424	0	30.12138
0	-8.4356	-3.9141	58	42	6208	30.93991	5.260596	7.148041	0.5200496	4.060976E-02	6.205397	2.049228E-02	-0.103122	1.347392E-02	0	25.94374
0	-8.4346	-3.9141	59	42	6209	20.40663	4.261082	19.25896	0.3978011	1.055225E-02	16.69415	5.199864E-02	-0.163119	0.1029949	0	33.53604
0	-8.4336	-3.9141	60	42	6210	11.62105	3.411973	34.64641	1.026494	1.581462E-02	29.33519	-2.281933E-02	-0.1473147	0.2316135	0	46.15866
0	-8.4326	-3.9141	61	42	6211	4.310073	1.37237	47.4348	1.764359	2.513959E-02	37.90445	-1.789505E-03	0.1448272	0.1071701	0	55.28934
0	-8.4316	-3.9141	62	42	6212	1.025599	0.1626695	53.65942	2.009509	5.124075E-02	41.94488	-2.578327E-02	0.1136754	0.129451	0	59.49069
0	-8.4306	-3.9141	63	42	6213	0.2724906	-1.238799E-02	55.04811	2.112407	3.685099E-02	43.97234	-2.610717E-02	0.2316158	0.2456629	0	61.19857
0	-8.4296	-3.9141	64	42	6214	0.2274248	-2.305188E-02	55.77213	2.272663	2.949903E-02	40.99232	-1.864417E-02	-9.709214E-02	0.365052	0	60.36554
