103	98	10094	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"O WT%"	"Calc. O"	"Total"
0	10.1349	18.3746	27	2	130	32.27504	7.858543	0.3791941	0.5821292	0.169956	0.0442782	3.257946E-02	0.1025904	0.1211574	0	20.49385	41.56546
0	10.1359	18.3746	28	2	131	32.20109	7.866642	0.3911849	0.5872736	0.1343335	1.112784E-03	0.07562	7.247552E-02	0.1903486	0	20.46827	41.52009
0	10.1369	18.3746	29	2	132	31.98086	7.893515	0.4633618	0.5850495	0.124764	5.889151E-02	7.619125E-02	0.1045625	2.965539E-02	0	20.39637	41.31685
0	10.1379	18.3746	30	2	133	32.1322	7.830673	0.4371736	0.627216	0.1419921	8.438454E-04	7.525291E-02	0.1296594	0.1889984	0	20.43827	41.56401
0	10.1389	18.3746	31	2	134	31.40632	7.676656	0.6029431	0.6215993	0.1458571	0.2011041	2.343691E-02	0.0129413	0.2594059	0	20.11275	40.95026
0	10.1399	18.3746	32	2	135	31.02722	7.683125	0.9656833	0.7920952	0.1461096	0.1726544	5.011361E-02	1.772366E-02	7.320868E-03	0	19.98071	40.86205
0	10.1409	18.3746	33	2	136	30.1555	7.775491	1.032948	0.789536	0.1303165	0.3715051	6.732376E-02	4.729099E-02	-3.919776E-02	0	19.69225	40.33071
0	10.1419	18.3746	34	2	137	30.38363	7.468219	0.7798518	0.9117339	0.1815369	0.4994636	9.306611E-02	4.628838E-02	2.996412E-02	0	19.71707	40.39375
0	10.1429	18.3746	35	2	138	30.12818	7.628691	0.7292452	0.9229766	0.1540498	0.2724068	5.877817E-02	7.628556E-02	-1.608595E-02	0	19.47946	39.95453
0	10.1439	18.3746	36	2	139	29.68948	7.47287	0.7678041	0.8335368	0.1300694	0.129448	8.398499E-02	-4.380098E-02	0.2146013	0	19.14555	39.27799
0	10.1449	18.3746	37	2	140	27.27181	7.257498	2.818681	0.7481438	0.1495691	2.08628	3.880031E-02	0.0102066	9.360099E-02	0	19.42362	40.47459
0	10.1459	18.3746	38	2	141	16.35234	6.155399	23.16631	1.863043	9.546465E-02	17.43122	6.508867E-02	6.505372E-02	0.2025565	0	27.66403	65.39648
0	10.1469	18.3746	39	2	142	1.738781	1.534022	53.96914	2.898844	3.888837E-02	38.99757	3.969197E-02	0.1642132	0.2547612	0	38.9965	99.63591
0	10.1479	18.3746	40	2	143	0.276706	5.494525E-02	55.9364	2.492905	8.776212E-03	44.62716	-2.194631E-02	7.425136E-02	0.4195053	0	41.3386	103.8687
0	10.1489	18.3746	41	2	144	0.2713304	1.720771E-03	55.70674	2.717726	2.820165E-02	42.63433	-2.976372E-02	7.456267E-02	0.2781987	0	40.10066	101.6831
0	10.1499	18.3746	42	2	145	0.239567	9.775146E-03	55.82126	2.665726	4.242733E-02	43.1354	2.425499E-02	-1.492142E-02	0.396256	0	40.43847	102.3197
0	10.1509	18.3746	43	2	146	0.2157727	-1.477577E-02	56.47696	2.623843	4.028974E-02	41.05603	5.437656E-02	7.355163E-02	0.253692	0	39.44147	100.7797
0	10.1519	18.3746	44	2	147	0.21228	2.987267E-03	56.6602	2.494363	8.527249E-03	42.43484	3.921639E-02	4.360106E-02	0.3716797	0	40.27977	102.2677
0	10.1529	18.3746	45	2	148	0.235622	1.393388E-02	55.39827	2.445247	2.790779E-02	42.64648	1.588256E-02	0.3990817	0.3458458	0	40.09039	101.5283
0	10.1539	18.3746	46	2	149	0.2144116	1.782143E-02	56.22247	2.706995	0.0263764	42.8632	-1.444338E-02	1.457134E-02	0.3723601	0	40.36697	102.4238
0	10.1549	18.3746	47	2	150	0.2382728	1.080968E-03	56.46278	2.603697	3.670177E-02	42.29832	-3.811231E-02	0.2804843	0.3463891	0	40.14443	102.2296
0	10.1559	18.3746	48	2	151	0.2900596	-9.753143E-03	55.91462	2.660622	-1.976396E-03	43.18334	8.721019E-03	0.2528083	0.2067087	0	40.51368	102.5051
0	10.1569	18.3746	49	2	152	0.2584547	-5.472951E-03	56.44732	2.76636	2.425268E-02	42.27161	-3.821284E-02	0.16066	0.5582662	0	40.14638	102.4432
