145	92	13340	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"TiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"MnO WT%"	"MgO WT%"	"CaO WT%"	"Na2O WT%"	"K2O WT%"	"P2O5 WT%"	"O WT%"	"Total"	
0	20.9449	19.2256	105	1	105	60.14408	7.393261E-02	25.09815	0.5502663	-2.891802E-02	-6.918798E-03	6.230302	7.047147	1.217987	1.36001E-04	0	100.3262	
0	20.9499	19.2256	106	1	106	59.76098	0.138023	24.23214	0.4907971	8.723475E-03	-6.013043E-05	6.259157	6.56985	1.315404	4.899542E-02	0	98.82401	
0	20.9549	19.2256	107	1	107	61.19467	0.1165664	24.66496	0.5620077	4.668051E-02	5.263703E-02	6.119726	6.643991	1.329409	7.356618E-02	0	100.8042	
0	20.9599	19.2256	108	1	108	59.11543	9.426595E-03	23.9702	0.3723641	-4.167473E-02	3.756889E-02	6.388439	6.549696	1.390203	-2.439926E-02	0	97.76725	
0	20.9649	19.2256	109	1	109	59.51472	7.319954E-02	24.37039	0.4430603	3.371528E-02	0.0609256	6.817667	7.037531	1.352333	-9.020174E-05	0	99.70345	
0	20.9699	19.2256	110	1	110	61.8764	9.518079E-02	24.64731	0.3959688	8.747213E-03	1.519068E-02	6.667349	6.930759	1.402986	-4.889425E-02	0	101.991	
0	20.9749	19.2256	111	1	111	61.43967	9.458407E-02	23.65268	0.4431395	9.683916E-02	-2.336019E-02	6.611446	6.242157	1.409348	7.335057E-02	0	100.0399	
0	20.9799	19.2256	112	1	112	60.35619	0.1587017	23.84315	0.6800732	0.0714612	2.352432E-02	6.422784	7.154394	1.275157	-4.898148E-02	0	99.93645	
0	20.9849	19.2256	113	1	113	61.8315	7.332505E-02	24.7434	0.3601782	8.478524E-03	-1.543228E-02	7.17132	6.721081	1.368696	-2.452344E-02	0	102.238	
0	20.9899	19.2256	114	1	114	60.97239	0.2019769	24.3377	0.6091463	-1.681759E-02	-1.516983E-02	6.495532	6.684784	1.340696	-4.896573E-02	0	100.5613	
0	20.9949	19.2256	115	1	115	59.55066	0.2238	24.09975	0.4076732	4.649166E-02	3.676301E-02	6.287184	6.137981	1.373779	-2.446264E-02	0	98.13962	
0	20.9999	19.2256	116	1	116	62.46399	-1.130682E-02	24.77434	0.4794576	-5.358881E-02	7.396818E-02	6.027996	6.148528	1.422516	2.476161E-02	0	101.3507	
0	21.0049	19.2256	117	1	117	66.31772	-3.308517E-02	25.95383	1.297937	-2.896681E-02	7.295392E-02	5.283429	5.671813	1.379541	2.484495E-02	0	105.94	
0	21.0099	19.2256	118	1	118	39.03185	4.202685E-02	9.215562	24.51579	-1.786344E-03	0.6390373	1.793386	1.0368	1.425602	5.866436E-02	0	77.75693	
0	21.0149	19.2256	119	1	119	31.73448	0.2752443	3.956942	30.87338	-9.579206E-03	0.9678631	1.354823	0.1533507	1.508398	0.1215172	0	70.93642	
0	21.0199	19.2256	120	1	120	37.78918	5.602156E-02	13.31455	9.217653	-2.391603E-02	0.2265256	4.846901	4.579076	1.152888	1.842789E-02	0	71.17731	
0	21.0249	19.2256	121	1	121	58.23861	5.222306E-02	24.12644	0.3602953	-1.650138E-02	1.598071E-02	6.41372	7.155234	1.477273	-2.444172E-02	0	97.79884	
0	21.0299	19.2256	122	1	122	59.90119	7.365499E-02	24.64838	0.6212444	-2.905804E-02	2.342498E-02	6.159702	7.09282	1.269998	2.456453E-02	0	99.7859	
0	21.0349	19.2256	123	1	123	59.6924	-0.0552613	23.1171	0.5264502	-1.650694E-02	-1.463338E-02	6.275391	6.796518	1.309007	4.902123E-02	0	97.6795	
0	21.0399	19.2256	124	1	124	59.85621	-0.1208163	24.17474	0.7510691	4.596751E-02	7.529926E-02	6.692354	6.628909	1.395081	-2.459419E-02	0	99.47422	
0	21.0449	19.2256	125	1	125	61.25359	5.260295E-02	23.76806	0.3962188	-2.889552E-02	3.805961E-02	6.276716	6.88179	1.368411	-2.434519E-02	0	99.98222	
0	21.0499	19.2256	126	1	126	61.56892	3.097587E-02	24.95669	0.4198366	3.420309E-02	7.508185E-02	6.429114	6.688091	1.286528	0.0735764	0	101.563	
0	21.0549	19.2256	127	1	127	61.69015	9.065373E-02	24.44497	2.469753	-3.100441E-02	-8.602813E-03	5.045477	5.867325	1.346203	-3.184974E-04	0	100.9146	
0	21.0599	19.2256	128	1	128	30.59379	-0.1164271	10.54527	13.49161	-0.0247379	0.1376013	3.978362	2.759374	0.8749854	-9.012699E-03	0	62.23081	
0	21.0649	19.2256	129	1	129	55.05877	2.965521E-02	22.48557	0.7035343	5.868452E-02	0.061529	6.126261	6.692595	1.134284	-2.456469E-02	0	92.32631	
0	21.0699	19.2256	130	1	130	60.03332	3.120314E-02	24.05863	0.4199629	3.435747E-02	6.831763E-02	6.217107	6.807257	1.091147	2.468137E-02	0	98.78598	
0	21.0749	19.2256	131	1	131	61.53106	7.102394E-03	24.35326	1.474315	7.650294E-03	-3.026464E-02	6.527006	6.696144	0.7903795	-1.61383E-04	0	101.3565	
0	21.0799	19.2256	132	1	132	47.8994	0.1443944	14.06856	16.40601	-1.854304E-02	0.523819	3.61273	3.707909	0.9410754	8.893391E-02	0	87.3743	
0	21.0849	19.2256	133	1	133	51.92152	-7.672835E-03	19.63194	6.094629	0.0495764	0.1664555	5.372272	6.622922	0.8858114	2.192303E-02	0	90.75937	
